id,name,brand_id,year,fuel,price,fk_range
20171,Zing 150   (1999-2006),77,2001,2,2807,4
20172,ZX 50   (1998-2004),77,2001,2,5624,2
20173,Bet & Win 125   (2000-2010),77,2002,2,10268,3
20174,Bet & Win 150   (2000-2006),77,2002,2,3430,3
20175,Bet & Win 250   (2001-2009),77,2002,2,4543,1
20176,Bet & Win 50   (2001-2010),77,2002,2,6778,2
20177,Curio 50   (1997-2004),77,2002,2,7340,3
20178,Dink 125 LX   (1997-2002),77,2002,2,6363,3
20179,Dink 150 LX   (1998-2002),77,2002,2,9137,3
20180,Dink 50   (1999-2008),77,2002,2,3673,1
20181,Dink 50 LC   (1999-2004),77,2002,2,7973,4
20182,DJ R 50   (1999-2006),77,2002,2,5387,2
20183,DJ World 50   (1997-2006),77,2002,2,5435,2
20184,Filly 50   (1998-2004),77,2002,2,8337,2
20185,Filly 50 Elegance   (1999-2006),77,2002,2,7619,4
20186,Grand Dink 125   (2001-2007),77,2002,2,5559,3
20187,Grand Dink 150   (2001-2006),77,2002,2,9408,2
20188,Grand Dink 250   (2001-2009),77,2002,2,1616,4
20189,Heroism 125   (1997-2004),77,2002,2,9276,1
20190,Heroism 50   (1997-2004),77,2002,2,7757,1
20191,Movie 125 XL   (1997-2006),77,2002,2,10366,1
20192,Movie 150 XL   (2001-2006),77,2002,2,9492,3
20193,People 125   (1999-2006),77,2002,2,8104,3
20194,People 150   (1999-2006),77,2002,2,6237,1
20195,People 50   (1999-2006),77,2002,2,4889,3
20196,Scout 50   (1999-2006),77,2002,2,6286,4
20197,Super 9   (2001-2006),77,2002,2,6910,1
20198,Top Boy 100 Off Road   (1998-2005),77,2002,2,2718,2
20199,Top Boy 100 On Road   (1998-2004),77,2002,2,9592,1
20200,Top Boy 50 Off Road   (1998-2004),77,2002,2,7703,3
20201,Top Boy 50 On Road   (1998-2004),77,2002,2,4180,1
20202,Venox 250   (2002-2007),77,2002,2,9581,3
20203,Vivio 125   (1999-2006),77,2002,2,3532,2
20204,Yup 250   (2001-2008),77,2002,2,6218,2
20205,Yup 50   (2001-2008),77,2002,2,10790,1
20206,Zing 125   (1997-2004),77,2002,2,4443,2
20207,Zing 150   (1999-2006),77,2002,2,2349,4
20208,ZX 50   (1998-2004),77,2002,2,6247,2
20209,Bet & Win 125   (2000-2010),77,2003,2,6166,3
20210,Bet & Win 150   (2000-2006),77,2003,2,9924,3
20211,Bet & Win 250   (2001-2009),77,2003,2,6396,1
20212,Bet & Win 50   (2001-2010),77,2003,2,2957,2
20213,Curio 50   (1997-2004),77,2003,2,7633,3
20214,Dink 50   (1999-2008),77,2003,2,3878,1
20215,Dink 50 LC   (1999-2004),77,2003,2,5067,4
20216,DJ R 50   (1999-2006),77,2003,2,10722,2
20217,DJ World 50   (1997-2006),77,2003,2,6544,2
20218,Filly 50   (1998-2004),77,2003,2,9350,2
20219,Filly 50 Elegance   (1999-2006),77,2003,2,5126,4
20220,Grand Dink 125   (2001-2007),77,2003,2,3500,3
20221,Grand Dink 150   (2001-2006),77,2003,2,8039,2
20222,Grand Dink 250   (2001-2009),77,2003,2,5608,4
20223,Heroism 125   (1997-2004),77,2003,2,3432,1
20224,Heroism 50   (1997-2004),77,2003,2,1876,1
20225,Movie 125 XL   (1997-2006),77,2003,2,4768,1
20226,Movie 150 XL   (2001-2006),77,2003,2,3704,3
20227,People 125   (1999-2006),77,2003,2,8784,3
20228,People 150   (1999-2006),77,2003,2,9231,1
20229,People 250   (2003-2006),77,2003,2,2123,1
20230,People 50   (1999-2006),77,2003,2,7252,3
20231,Scout 50   (1999-2006),77,2003,2,10182,4
20232,Super 9   (2001-2006),77,2003,2,9093,1
20233,Top Boy 100 Off Road   (1998-2005),77,2003,2,9574,2
20234,Top Boy 100 On Road   (1998-2004),77,2003,2,4187,1
20235,Top Boy 50 Off Road   (1998-2004),77,2003,2,8722,3
20236,Top Boy 50 On Road   (1998-2004),77,2003,2,2742,1
20237,Venox 250   (2002-2007),77,2003,2,1916,3
20238,Vivio 125   (1999-2006),77,2003,2,8881,2
20239,Yup 250   (2001-2008),77,2003,2,6152,2
20240,Yup 50   (2001-2008),77,2003,2,9257,1
20241,Zing 125   (1997-2004),77,2003,2,3230,2
20242,Zing 150   (1999-2006),77,2003,2,7085,4
20243,Zing II 125   (2003-2010),77,2003,2,7346,4
20244,ZX 50   (1998-2004),77,2003,2,7100,2
20245,Bet & Win 125   (2000-2010),77,2004,2,9083,3
20246,Bet & Win 150   (2000-2006),77,2004,2,1526,3
20247,Bet & Win 250   (2001-2009),77,2004,2,2275,1
20248,Bet & Win 50   (2001-2010),77,2004,2,9572,2
20249,Curio 50   (1997-2004),77,2004,2,3703,3
20250,Dink 50   (1999-2008),77,2004,2,5377,1
20251,Dink 50 LC   (1999-2004),77,2004,2,1731,4
20252,DJ R 50   (1999-2006),77,2004,2,6994,2
20253,DJ World 50   (1997-2006),77,2004,2,2103,2
20254,Filly 50   (1998-2004),77,2004,2,6997,2
20255,Filly 50 Elegance   (1999-2006),77,2004,2,7563,4
20256,Grand Dink 125   (2001-2007),77,2004,2,3171,3
20257,Grand Dink 150   (2001-2006),77,2004,2,10225,2
20258,Grand Dink 250   (2001-2009),77,2004,2,3922,4
20259,Heroism 125   (1997-2004),77,2004,2,9453,1
20260,Heroism 50   (1997-2004),77,2004,2,8221,1
20261,Movie 125 XL   (1997-2006),77,2004,2,4365,1
20262,Movie 150 XL   (2001-2006),77,2004,2,8411,3
20263,People 125   (1999-2006),77,2004,2,3996,3
20264,People 150   (1999-2006),77,2004,2,2024,1
20265,People 250   (2003-2006),77,2004,2,9752,1
20266,People 50   (1999-2006),77,2004,2,10701,3
20267,Scout 50   (1999-2006),77,2004,2,6301,4
20268,Super 9   (2001-2006),77,2004,2,4188,1
20269,Top Boy 100 Off Road   (1998-2005),77,2004,2,2182,2
20270,Top Boy 100 On Road   (1998-2004),77,2004,2,10060,1
20271,Top Boy 50 Off Road   (1998-2004),77,2004,2,2311,3
20272,Top Boy 50 On Road   (1998-2004),77,2004,2,10260,1
20273,Venox 250   (2002-2007),77,2004,2,7261,3
20274,Vivio 125   (1999-2006),77,2004,2,6672,2
20275,Yup 250   (2001-2008),77,2004,2,1686,2
20276,Yup 50   (2001-2008),77,2004,2,5956,1
20277,Zing 125   (1997-2004),77,2004,2,3014,2
20278,Zing 150   (1999-2006),77,2004,2,5036,4
20279,Zing II 125   (2003-2010),77,2004,2,6284,4
20280,ZX 50   (1998-2004),77,2004,2,8543,2
20281,Activ 125   (2005-2008),77,2005,2,10321,4
20282,Bet & Win 125   (2000-2010),77,2005,2,3142,3
20283,Bet & Win 150   (2000-2006),77,2005,2,1545,3
20284,Bet & Win 250   (2001-2009),77,2005,2,8441,1
20285,Bet & Win 50   (2001-2010),77,2005,2,6711,2
20286,Dink 50   (1999-2008),77,2005,2,9841,1
20287,DJ R 50   (1999-2006),77,2005,2,7378,2
20288,DJ World 50   (1997-2006),77,2005,2,7091,2
20289,Filly 50 Elegance   (1999-2006),77,2005,2,9816,4
20290,Grand Dink 125   (2001-2007),77,2005,2,3232,3
20291,Grand Dink 150   (2001-2006),77,2005,2,10447,2
20292,Grand Dink 250   (2001-2009),77,2005,2,6565,4
20293,Movie 125 XL   (1997-2006),77,2005,2,6336,1
20294,Movie 150 XL   (2001-2006),77,2005,2,8096,3
20295,People 125   (1999-2006),77,2005,2,6974,3
20296,People 125 S   (2005-2016),77,2005,2,10295,4
20297,People 150   (1999-2006),77,2005,2,7119,1
20298,People 250   (2003-2006),77,2005,2,9461,1
20299,People 50   (1999-2006),77,2005,2,3295,3
20300,Scout 50   (1999-2006),77,2005,2,10571,4
20301,Super 9   (2001-2006),77,2005,2,10109,1
20302,Top Boy 100 Off Road   (1998-2005),77,2005,2,7877,2
20303,Venox 250   (2002-2007),77,2005,2,4374,3
20304,Vitality 50   (2005-2007),77,2005,2,3679,1
20305,Vivio 125   (1999-2006),77,2005,2,5441,2
20306,Xciting 250   (2005-2008),77,2005,2,3744,4
20307,Xciting 500   (2005-2008),77,2005,2,7125,3
20308,Yup 250   (2001-2008),77,2005,2,9268,2
20309,Yup 50   (2001-2008),77,2005,2,4769,1
20310,Zing 150   (1999-2006),77,2005,2,5678,4
20311,Zing II 125   (2003-2010),77,2005,2,9345,4
20312,Activ 125   (2005-2008),77,2006,2,7161,4
20313,Agility 125   (2006-2016),77,2006,2,8502,3
20314,Agility 50   (modelo actual),77,2006,2,9646,4
20315,Bet & Win 125   (2000-2010),77,2006,2,10938,3
20316,Bet & Win 150   (2000-2006),77,2006,2,3215,3
20317,Bet & Win 250   (2001-2009),77,2006,2,10048,1
20318,Bet & Win 50   (2001-2010),77,2006,2,3492,2
20319,Dink 50   (1999-2008),77,2006,2,10653,1
20320,DJ R 50   (1999-2006),77,2006,2,8217,2
20321,DJ World 50   (1997-2006),77,2006,2,6502,2
20322,Filly 50 Elegance   (1999-2006),77,2006,2,8062,4
20323,Grand Dink 125   (2001-2007),77,2006,2,9821,3
20324,Grand Dink 150   (2001-2006),77,2006,2,6747,2
20325,Grand Dink 250   (2001-2009),77,2006,2,1707,4
20326,Movie 125 XL   (1997-2006),77,2006,2,4606,1
20327,Movie 150 XL   (2001-2006),77,2006,2,7836,3
20328,People 125   (1999-2006),77,2006,2,2082,3
20329,People 125 S   (2005-2016),77,2006,2,10320,4
20330,People 150   (1999-2006),77,2006,2,3682,1
20331,People 250   (2003-2006),77,2006,2,8245,1
20332,People 50   (1999-2006),77,2006,2,10839,3
20333,Scout 50   (1999-2006),77,2006,2,7462,4
20334,Super 9   (2001-2006),77,2006,2,1754,1
20335,Venox 250   (2002-2007),77,2006,2,8384,3
20336,Vitality 50   (2005-2007),77,2006,2,8126,1
20337,Vivio 125   (1999-2006),77,2006,2,1636,2
20338,Xciting 250   (2005-2008),77,2006,2,2001,4
20339,Xciting 500   (2005-2008),77,2006,2,4488,3
20340,Yup 250   (2001-2008),77,2006,2,4060,2
20341,Yup 50   (2001-2008),77,2006,2,6807,1
20342,Zing 150   (1999-2006),77,2006,2,7483,4
20343,Zing II 125   (2003-2010),77,2006,2,9478,4
20344,Zing II Darkside 125   (2006-2010),77,2006,2,8430,3
20345,Activ 125   (2005-2008),77,2007,2,7088,4
20346,Agility 125   (2006-2016),77,2007,2,2897,3
20347,Agility 50   (modelo actual),77,2007,2,7993,4
20348,Agility CITY 125   (2007-2010),77,2007,2,9763,1
20349,Bet & Win 125   (2000-2010),77,2007,2,4637,3
20350,Bet & Win 250   (2001-2009),77,2007,2,8746,1
20351,Bet & Win 50   (2001-2010),77,2007,2,4598,2
20352,Dink 50   (1999-2008),77,2007,2,9908,1
20353,DJ REFINED 50   (2007-2009),77,2007,2,10350,1
20354,Grand Dink 125   (2001-2007),77,2007,2,7331,3
20355,Grand Dink 250   (2001-2009),77,2007,2,4203,4
20356,Movie 125 S   (2007-2009),77,2007,2,8796,3
20357,Movie 125 XL   (2007-2010),77,2007,2,6693,3
20358,Myroad 700i   (2007-2009),77,2007,2,2003,2
20359,People 125 S   (2005-2016),77,2007,2,9021,4
20360,People 200i S   (2007-2009),77,2007,2,10071,4
20361,People 50 S   (modelo actual),77,2007,2,6339,3
20362,Quannon 125   (2007-2016),77,2007,2,10061,4
20363,Quannon 125 Naked   (2007-2009),77,2007,2,9050,1
20364,Scout 50   (2007-2009),77,2007,2,5744,2
20365,Venox 250   (2002-2007),77,2007,2,5718,3
20366,Venox 250i   (2007-2016),77,2007,2,2906,1
20367,Vitality 50   (2005-2007),77,2007,2,3587,1
20368,Vitality 50   (2007-2020),77,2007,2,2186,1
20369,Xciting 250   (2005-2008),77,2007,2,10571,4
20370,Xciting 250 R   (2007-2010),77,2007,2,3871,2
20371,Xciting 500   (2005-2008),77,2007,2,7196,3
20372,Xciting 500 R   (2007-2010),77,2007,2,4680,1
20373,Xciting 500 R ABS   (2007-2010),77,2007,2,8820,4
20374,Yager GT 125   (2007-2010),77,2007,2,9475,2
20375,Yup 250   (2001-2008),77,2007,2,9055,2
20376,Yup 50   (2001-2008),77,2007,2,5680,1
20377,Zing II 125   (2003-2010),77,2007,2,2420,4
20378,Zing II Darkside 125   (2006-2010),77,2007,2,7285,3
20379,Activ 125   (2005-2008),77,2008,2,2969,4
20380,Agility 125   (2006-2016),77,2008,2,7000,3
20381,Agility 50   (modelo actual),77,2008,2,7347,4
20382,Agility CITY 125   (2007-2010),77,2008,2,6568,1
20383,Bet & Win 125   (2000-2010),77,2008,2,7934,3
20384,Bet & Win 250   (2001-2009),77,2008,2,3146,1
20385,Bet & Win 50   (2001-2010),77,2008,2,5343,2
20386,Dink 50   (1999-2008),77,2008,2,9907,1
20387,DJ REFINED 50   (2007-2009),77,2008,2,6113,1
20388,Grand Dink 125   (2008-2016),77,2008,2,8705,3
20389,Grand Dink 250   (2001-2009),77,2008,2,9668,4
20390,Movie 125 S   (2007-2009),77,2008,2,4383,3
20391,Movie 125 XL   (2007-2010),77,2008,2,7851,3
20392,Myroad 700i   (2007-2009),77,2008,2,5225,2
20393,People 125 S   (2005-2016),77,2008,2,10847,4
20394,People 200i S   (2007-2009),77,2008,2,1606,4
20395,People 50 S   (modelo actual),77,2008,2,8000,3
20396,Quannon 125   (2007-2016),77,2008,2,3446,4
20397,Quannon 125 Naked   (2007-2009),77,2008,2,7539,1
20398,Scout 50   (2007-2009),77,2008,2,4207,2
20399,Venox 250i   (2007-2016),77,2008,2,5299,1
20400,Vitality 50   (2007-2020),77,2008,2,4519,1
20401,Xciting 250   (2005-2008),77,2008,2,3214,4
20402,Xciting 250 R   (2007-2010),77,2008,2,1527,2
20403,Xciting 500   (2005-2008),77,2008,2,3861,3
20404,Xciting 500 R   (2007-2010),77,2008,2,10267,1
20405,Xciting 500 R ABS   (2007-2010),77,2008,2,6782,4
20406,X-Motion 125   (2008-2009),77,2008,2,3663,1
20407,Yager GT 125   (2007-2010),77,2008,2,3479,2
20408,Yup 250   (2001-2008),77,2008,2,10436,2
20409,Yup 50   (2001-2008),77,2008,2,10220,1
20410,Zing II 125   (2003-2010),77,2008,2,9572,4
20411,Zing II Darkside 125   (2006-2010),77,2008,2,6336,3
20412,Agility 125   (2006-2016),77,2009,2,8302,3
20413,Agility 50   (modelo actual),77,2009,2,6248,4
20414,Agility CITY 125   (2007-2010),77,2009,2,7274,1
20415,Bet & Win 125   (2000-2010),77,2009,2,4986,3
20416,Bet & Win 250   (2001-2009),77,2009,2,6582,1
20417,Bet & Win 50   (2001-2010),77,2009,2,2771,2
20418,Dink 50   (2009-2011),77,2009,2,9365,3
20419,DJ REFINED 50   (2007-2009),77,2009,2,3284,1
20420,G5 125i   (2009-2016),77,2009,2,1621,3
20421,Grand Dink 125   (2008-2016),77,2009,2,5576,3
20422,Grand Dink 250   (2001-2009),77,2009,2,9285,4
20423,Like 125   (2009-2018),77,2009,2,8162,2
20424,Like 50   (2009-2020),77,2009,2,3929,3
20425,Movie 125 S   (2007-2009),77,2009,2,2071,3
20426,Movie 125 XL   (2007-2010),77,2009,2,6970,3
20427,Myroad 700i   (2007-2009),77,2009,2,4739,2
20428,People 125 S   (2005-2016),77,2009,2,2082,4
20429,People 200i S   (2007-2009),77,2009,2,1966,4
20430,People 200i S   (2009-2010),77,2009,2,7374,3
20431,People 50 S   (modelo actual),77,2009,2,10172,3
20432,Quannon 125   (2007-2016),77,2009,2,8535,4
20433,Quannon 125 Naked   (2007-2009),77,2009,2,7609,1
20434,Scout 50   (2007-2009),77,2009,2,2078,2
20435,Super Dink 125i   (2009-2016),77,2009,2,6762,3
20436,Super Dink 300i   (2009-2016),77,2009,2,7371,2
20437,Venox 250i   (2007-2016),77,2009,2,2664,1
20438,Vitality 50   (2007-2020),77,2009,2,3060,1
20439,Xciting 250 R   (2007-2010),77,2009,2,2698,2
20440,Xciting 500 ABS   (2009-2012),77,2009,2,2534,3
20441,Xciting 500 R   (2007-2010),77,2009,2,2383,1
20442,Xciting 500 R ABS   (2007-2010),77,2009,2,5245,4
20443,X-Motion 125   (2008-2009),77,2009,2,4111,1
20444,Yager GT 125   (2007-2010),77,2009,2,10855,2
20445,Zing II 125   (2003-2010),77,2009,2,10083,4
20446,Zing II Darkside 125   (2006-2010),77,2009,2,8418,3
20447,Agility 125   (2006-2016),77,2010,2,4062,3
20448,Agility 50   (modelo actual),77,2010,2,1524,4
20449,Agility CITY 125   (2007-2010),77,2010,2,5443,1
20450,Agility RS 50 NAKED   (2010-2016),77,2010,2,4305,1
20451,Bet & Win 125   (2000-2010),77,2010,2,7226,3
20452,Bet & Win 50   (2001-2010),77,2010,2,4086,2
20453,Dink 50   (2009-2011),77,2010,2,5889,3
20454,G5 125i   (2009-2016),77,2010,2,5007,3
20455,Grand Dink 125   (2008-2016),77,2010,2,10141,3
20456,GT 300i   (2010-2016),77,2010,2,4769,4
20457,Like 125   (2009-2018),77,2010,2,8928,2
20458,Like 50   (2009-2020),77,2010,2,10018,3
20459,Movie 125 XL   (2007-2010),77,2010,2,7917,3
20460,People 125 GTi   (2010-2017),77,2010,2,2074,2
20461,People 125 S   (2005-2016),77,2010,2,7591,4
20462,People 200i S   (2009-2010),77,2010,2,7751,3
20463,People 50 S   (modelo actual),77,2010,2,2117,3
20464,Quannon 125   (2007-2016),77,2010,2,4380,4
20465,Super Dink 125i   (2009-2016),77,2010,2,8906,3
20466,Super Dink 300i   (2009-2016),77,2010,2,6190,2
20467,Venox 250i   (2007-2016),77,2010,2,1941,1
20468,Vitality 50   (2007-2020),77,2010,2,3488,1
20469,Xciting 250 R   (2007-2010),77,2010,2,1566,2
20470,Xciting 500 ABS   (2009-2012),77,2010,2,9471,3
20471,Xciting 500 R   (2007-2010),77,2010,2,4820,1
20472,Xciting 500 R ABS   (2007-2010),77,2010,2,6745,4
20473,Yager GT 125   (2007-2010),77,2010,2,9889,2
20474,Zing II 125   (2003-2010),77,2010,2,8988,4
20475,Zing II Darkside 125   (2006-2010),77,2010,2,2261,3
20476,Agility 125   (2006-2016),77,2011,2,5590,3
20477,Agility 50   (modelo actual),77,2011,2,5593,4
20478,Agility Carry 50   (2011-2013),77,2011,2,7646,3
20479,Agility CITY 125   (2011-2016),77,2011,2,6357,4
20480,Agility RS 50 NAKED   (2010-2016),77,2011,2,4116,1
20481,Dink 50   (2009-2011),77,2011,2,10978,3
20482,DJ 50 S   (2011-2013),77,2011,2,2961,1
20483,G5 125i   (2009-2016),77,2011,2,5792,3
20484,Grand Dink 125   (2008-2016),77,2011,2,5059,3
20485,GT 300i   (2010-2016),77,2011,2,9854,4
20486,Like 125   (2009-2018),77,2011,2,5054,2
20487,Like 50   (2009-2020),77,2011,2,2149,3
20488,People 125 GTi   (2010-2017),77,2011,2,6692,2
20489,People 125 S   (2005-2016),77,2011,2,6669,4
20490,People 50 S   (modelo actual),77,2011,2,5885,3
20491,Quannon 125   (2007-2016),77,2011,2,4280,4
20492,Super Dink 125i   (2009-2016),77,2011,2,5397,3
20493,Super Dink 125i ABS   (2011-2016),77,2011,2,6976,3
20494,Super Dink 300i   (2009-2016),77,2011,2,7913,2
20495,Super Dink 300I ABS   (2011-2016),77,2011,2,4134,1
20496,Venox 250i   (2007-2016),77,2011,2,7496,1
20497,Vitality 50   (2007-2020),77,2011,2,4851,1
20498,Xciting 400i   (2011-2012),77,2011,2,1887,4
20499,Xciting 500 ABS   (2009-2012),77,2011,2,5174,3
20500,Zing II Darkside 125   (2011-2016),77,2011,2,10763,4
20501,Agility 125   (2006-2016),77,2012,2,10525,3
20502,Agility 50   (modelo actual),77,2012,2,1806,4
20503,Agility Carry 50   (2011-2013),77,2012,2,2559,3
20504,Agility CITY 125   (2011-2016),77,2012,2,6155,4
20505,Agility RS 50 NAKED   (2010-2016),77,2012,2,7113,1
20506,DJ 50 S   (2011-2013),77,2012,2,5512,1
20507,G5 125i   (2009-2016),77,2012,2,2411,3
20508,Grand Dink 125   (2008-2016),77,2012,2,4983,3
20509,GT 300i   (2010-2016),77,2012,2,7949,4
20510,K Pipe 125   (2012-2014),77,2012,2,8751,3
20511,K XCT 300i   (2012),77,2012,2,4141,4
20512,Like 125   (2009-2018),77,2012,2,3962,2
20513,Like 50   (2009-2020),77,2012,2,1922,3
20514,People 125 GTi   (2010-2017),77,2012,2,7375,2
20515,People 125 S   (2005-2016),77,2012,2,4986,4
20516,People 50 S   (modelo actual),77,2012,2,2477,3
20517,Quannon 125   (2007-2016),77,2012,2,8294,4
20518,Super Dink 125i   (2009-2016),77,2012,2,10499,3
20519,Super Dink 125i ABS   (2011-2016),77,2012,2,6740,3
20520,Super Dink 300i   (2009-2016),77,2012,2,8788,2
20521,Super Dink 300I ABS   (2011-2016),77,2012,2,4786,1
20522,Venox 250i   (2007-2016),77,2012,2,9277,1
20523,Vitality 50   (2007-2020),77,2012,2,3938,1
20524,Xciting 400i   (2011-2012),77,2012,2,6580,4
20525,Xciting 500 ABS   (2009-2012),77,2012,2,5043,3
20526,Zing II Darkside 125   (2011-2016),77,2012,2,7863,4
20527,Agility 125   (2006-2016),77,2013,2,9788,3
20528,Agility 50   (modelo actual),77,2013,2,3497,4
20529,Agility Carry 50   (2011-2013),77,2013,2,2967,3
20530,Agility CITY 125   (2011-2016),77,2013,2,6772,4
20531,Agility RS 50 NAKED   (2010-2016),77,2013,2,10060,1
20532,DJ 50 S   (2011-2013),77,2013,2,3591,1
20533,G5 125i   (2009-2016),77,2013,2,5737,3
20534,Grand Dink 125   (2008-2016),77,2013,2,6663,3
20535,GT 300i   (2010-2016),77,2013,2,8283,4
20536,K Pipe 125   (2012-2014),77,2013,2,10550,3
20537,K-XCT 125i   (2013-2019),77,2013,2,9776,2
20538,K-XCT 300i   (2013-2019),77,2013,2,7014,3
20539,Like 125   (2009-2018),77,2013,2,8620,2
20540,Like 50   (2009-2020),77,2013,2,7942,3
20541,People 125 GTi   (2010-2017),77,2013,2,9544,2
20542,People 125 S   (2005-2016),77,2013,2,6692,4
20543,People 50 S   (modelo actual),77,2013,2,3470,3
20544,People One 125i   (2013-2016),77,2013,2,1943,3
20545,Quannon 125   (2007-2016),77,2013,2,3438,4
20546,Super Dink 125i   (2009-2016),77,2013,2,10367,3
20547,Super Dink 125i ABS   (2011-2016),77,2013,2,3279,3
20548,Super Dink 300i   (2009-2016),77,2013,2,6598,2
20549,Super Dink 300I ABS   (2011-2016),77,2013,2,5694,1
20550,Venox 250i   (2007-2016),77,2013,2,9478,1
20551,Vitality 50   (2007-2020),77,2013,2,5162,1
20552,Xciting 400i   (2013-2019),77,2013,2,5972,2
20553,Yager GT 125i  â€¢ (2013-2016),77,2013,2,8937,2
20554,Yager GT 300i   (2013-2019),77,2013,2,10255,3
20555,Zing II Darkside 125   (2011-2016),77,2013,2,5076,4
20556,Agility 125   (2006-2016),77,2014,2,8681,3
20557,Agility 16+ 125   (2014-2016),77,2014,2,7195,3
20558,Agility 16+ 200i   (2014-2016),77,2014,2,5060,2
20559,Agility 50   (modelo actual),77,2014,2,8100,4
20560,Agility CITY 125   (2011-2016),77,2014,2,4117,4
20561,Agility RS 50 NAKED   (2010-2016),77,2014,2,2191,1
20562,G5 125i   (2009-2016),77,2014,2,1936,3
20563,Grand Dink 125   (2008-2016),77,2014,2,3987,3
20564,GT 300i   (2010-2016),77,2014,2,6898,4
20565,K Pipe 125   (2012-2014),77,2014,2,5952,3
20566,K-XCT 125i   (2013-2019),77,2014,2,8929,2
20567,K-XCT 125i  ABS (2014-2019),77,2014,2,7394,1
20568,K-XCT 300i   (2013-2019),77,2014,2,9062,3
20569,K-XCT 300i  ABS (2014-2019),77,2014,2,1775,4
20570,Like 125   (2009-2018),77,2014,2,3482,2
20571,Like 50   (2009-2020),77,2014,2,3459,3
20572,People 125 GTi   (2010-2017),77,2014,2,1555,2
20573,People 125 S   (2005-2016),77,2014,2,2888,4
20574,People 50 S   (modelo actual),77,2014,2,3818,3
20575,People One 125i   (2013-2016),77,2014,2,9686,3
20576,Quannon 125   (2007-2016),77,2014,2,9479,4
20577,Super Dink 125i   (2009-2016),77,2014,2,4328,3
20578,Super Dink 125i ABS   (2011-2016),77,2014,2,10057,3
20579,Super Dink 300i   (2009-2016),77,2014,2,7663,2
20580,Super Dink 300I ABS   (2011-2016),77,2014,2,5390,1
20581,Venox 250i   (2007-2016),77,2014,2,8340,1
20582,Vitality 50   (2007-2020),77,2014,2,9085,1
20583,Xciting 400i   (2013-2019),77,2014,2,1565,2
20584,Xciting 400i  ABS (2014-2019),77,2014,2,4272,2
20585,Yager GT 125i  â€¢ (2013-2016),77,2014,2,4133,2
20586,Yager GT 300i   (2013-2019),77,2014,2,5771,3
20587,Zing II Darkside 125   (2011-2016),77,2014,2,6348,4
20588,Agility 125   (2006-2016),77,2015,2,2483,3
20589,Agility 16+ 125   (2014-2016),77,2015,2,7432,3
20590,Agility 16+ 200i   (2014-2016),77,2015,2,9031,2
20591,Agility 50   (modelo actual),77,2015,2,2083,4
20592,Agility CITY 125   (2011-2016),77,2015,2,9967,4
20593,Agility RS 50 NAKED   (2010-2016),77,2015,2,1716,1
20594,DownTown  350i (2015),77,2015,2,9288,1
20595,G5 125i   (2009-2016),77,2015,2,9225,3
20596,Grand Dink 125   (2008-2016),77,2015,2,6318,3
20597,GT 300i   (2010-2016),77,2015,2,9791,4
20598,K-XCT 125i   (2013-2019),77,2015,2,1656,2
20599,K-XCT 125i  ABS (2014-2019),77,2015,2,6310,1
20600,K-XCT 300i   (2013-2019),77,2015,2,1812,3
20601,K-XCT 300i  ABS (2014-2019),77,2015,2,9159,4
20602,Like 125   (2009-2018),77,2015,2,10133,2
20603,Like 50   (2009-2020),77,2015,2,2655,3
20604,People 125 GTi   (2010-2017),77,2015,2,4427,2
20605,People 125 S   (2005-2016),77,2015,2,6369,4
20606,People 50 S   (modelo actual),77,2015,2,5059,3
20607,People One 125i   (2013-2016),77,2015,2,8934,3
20608,Quannon 125   (2007-2016),77,2015,2,4479,4
20609,Super Dink 125i   (2009-2016),77,2015,2,2625,3
